id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,year_remod
230,905109170,20,5,60.0,20062,1,2,2,2,2,1,2,20,5,4,3,4,7,7,44.46346815083142,2001,5,0,5,5,1,0.0,2,2,3,3,2,3,3,1092.0,3,0.0,328.0,1420.0,4,3,1,4,1483,0,0,1483,1.0,0.0,1,1,1,1,1,4,7,2,2,4,1977.0,1,2.0,690.0,2,3,2,496,0,0,0,0,0,4,4,4,0,4,2010,4,270000,44.73253849269008
1295,902109160,50,3,81.0,7308,1,2,0,1,2,2,0,3,0,4,3,1,5,5,43.81780460041329,1950,2,0,7,7,1,0.0,0,1,1,2,2,0,0,360.0,3,0.0,576.0,936.0,4,3,0,3,960,780,0,1740,0.0,0.0,1,0,2,1,3,6,7,1,3,1,1920.0,0,1.0,225.0,1,1,0,0,0,236,0,0,0,4,4,4,0,6,2008,4,122250,44.15880433163923
638,535178120,20,5,70.0,8750,1,2,0,1,2,1,0,11,5,4,3,4,5,5,44.21538193886829,1955,2,0,2,1,1,0.0,1,3,3,2,2,0,0,172.0,1,483.0,727.0,1382.0,4,3,1,3,1382,0,0,1382,0.0,1.0,1,0,3,1,2,6,7,0,5,4,1955.0,0,1.0,350.0,2,3,2,280,0,0,0,0,0,4,1,4,0,7,2009,4,153000,44.21538193886829
2278,923202134,20,5,70.0,8402,1,2,0,1,2,1,0,12,3,4,3,4,5,5,44.799553569204235,2007,2,0,11,12,1,0.0,1,3,5,3,2,0,3,206.0,3,0.0,914.0,1120.0,4,4,1,4,1120,0,0,1120,0.0,0.0,1,0,3,1,1,6,7,0,5,6,2005.0,3,0.0,0.0,5,5,2,0,30,0,0,0,0,4,4,4,0,12,2007,8,147000,44.799553569204235
2202,909252150,70,5,63.0,4000,1,2,0,1,2,1,0,19,5,4,3,6,7,8,43.93176527297759,1995,2,0,5,5,1,0.0,1,3,1,3,2,0,5,246.0,3,0.0,285.0,531.0,4,2,1,4,567,531,0,1098,1.0,0.0,1,0,2,1,1,5,7,1,3,1,1930.0,0,1.0,216.0,2,3,2,0,0,0,0,0,0,4,2,4,0,6,2007,4,148500,44.66542286825459
2833,908188150,160,3,32.0,3363,1,2,0,1,2,1,0,5,5,4,4,6,7,5,44.76605857119878,2004,2,0,11,12,3,117.0,2,3,5,3,2,0,4,0.0,3,0.0,976.0,976.0,4,4,1,4,976,732,0,1708,0.0,0.0,2,0,3,1,2,7,6,0,5,1,2004.0,0,2.0,380.0,2,3,2,0,40,0,0,0,0,4,4,4,0,4,2006,4,130000,44.76605857119878
1707,528150040,20,5,94.0,13615,1,2,2,3,2,2,2,26,5,4,3,4,9,5,44.78839135311738,2006,5,0,6,8,3,510.0,3,3,5,4,2,3,4,0.0,3,0.0,1802.0,1802.0,4,4,1,4,1802,0,0,1802,0.0,0.0,2,1,3,1,3,7,7,1,3,4,2006.0,2,3.0,843.0,2,3,2,158,105,0,0,0,0,4,4,4,0,6,2007,4,372000,44.78839135311738
2428,528228565,120,5,43.0,3013,1,2,0,1,2,1,0,17,5,4,4,4,7,5,44.77722635447622,2005,2,0,11,12,2,145.0,2,3,5,3,2,3,5,16.0,3,0.0,1346.0,1362.0,4,4,1,4,1506,0,0,1506,0.0,0.0,2,0,2,1,2,6,7,1,3,4,2005.0,2,2.0,440.0,2,3,2,142,20,0,0,0,0,4,4,4,0,4,2006,4,213490,44.77722635447622
242,905453080,20,5,44.0,17485,1,2,3,1,2,1,0,5,5,4,3,4,7,5,44.82186966202994,2010,2,0,11,12,3,96.0,2,3,5,3,2,3,5,1346.0,3,0.0,162.0,1508.0,4,4,1,4,1508,0,0,1508,1.0,0.0,1,0,1,1,2,5,7,2,2,4,2009.0,1,2.0,572.0,2,3,2,0,0,0,0,0,0,4,4,4,0,1,2010,7,308030,44.83302354291979
1564,914453045,20,5,61.0,23730,1,2,3,1,2,1,0,12,5,4,3,4,7,5,44.67661580737735,1997,2,0,6,8,2,668.0,2,3,5,4,2,1,5,700.0,3,0.0,1140.0,1840.0,4,4,1,4,2032,0,0,2032,1.0,0.0,3,0,3,1,2,7,7,0,5,4,1996.0,2,3.0,786.0,2,3,2,0,46,192,0,0,0,4,4,4,0,9,2008,4,300000,44.68780594300866
2613,535403150,20,5,79.0,8910,1,2,0,1,2,2,0,11,5,4,3,4,6,6,44.26059195266146,1959,5,0,10,11,1,0.0,1,3,3,2,2,1,3,655.0,3,0.0,0.0,655.0,4,4,1,4,1194,0,0,1194,0.0,1.0,1,0,3,1,1,6,7,1,1,5,1954.0,2,2.0,539.0,2,3,2,0,0,192,0,0,0,4,4,4,0,7,2006,4,159500,44.26059195266146
2832,908188140,160,3,24.0,2522,1,2,0,1,2,1,0,5,5,4,1,6,7,5,44.76605857119878,2004,2,0,11,12,3,50.0,2,3,5,3,2,0,4,0.0,3,0.0,970.0,970.0,4,4,1,4,970,739,0,1709,0.0,0.0,2,0,3,1,2,7,6,0,5,1,2004.0,0,2.0,380.0,2,3,2,0,40,0,0,0,0,4,4,4,0,4,2006,4,137500,44.76605857119878
2459,528439030,20,5,73.0,8688,1,2,0,1,2,1,0,21,5,4,3,4,7,5,44.77722635447622,2005,2,0,11,12,2,228.0,2,3,5,3,2,2,4,0.0,3,0.0,1616.0,1616.0,4,4,1,4,1616,0,0,1616,0.0,0.0,2,0,3,1,2,7,7,0,5,4,2005.0,1,3.0,834.0,2,3,2,208,59,0,0,0,0,4,4,4,0,4,2006,4,232000,44.77722635447622
1360,903452025,30,3,76.0,6291,0,2,2,1,2,1,0,1,1,4,3,4,6,6,43.93176527297759,1950,2,0,4,7,1,0.0,2,2,1,2,2,0,4,0.0,3,0.0,768.0,768.0,4,2,1,4,768,0,0,768,0.0,0.0,1,0,1,1,1,4,7,0,5,1,1930.0,0,2.0,440.0,2,3,0,0,0,84,0,0,0,4,4,4,0,7,2008,4,93850,44.15880433163923
2723,905200380,30,5,21.0,17529,1,2,0,1,2,1,0,8,5,4,3,4,5,5,43.86342439892262,1950,2,0,10,5,3,65.0,1,3,1,2,2,0,4,0.0,3,0.0,872.0,872.0,4,1,0,2,872,0,0,872,0.0,0.0,1,0,2,1,0,5,3,1,3,1,1924.0,0,1.0,322.0,1,1,0,0,0,116,0,0,0,4,4,4,0,4,2006,4,105000,44.15880433163923
1350,903235100,30,3,60.0,6324,1,2,2,1,2,1,0,4,3,0,3,4,4,6,43.89760813529594,1950,2,0,6,8,1,0.0,1,3,1,2,2,0,4,0.0,3,0.0,520.0,520.0,4,1,0,4,520,0,0,520,0.0,0.0,1,0,1,1,0,4,7,0,5,1,1920.0,0,1.0,240.0,1,3,2,49,0,87,0,0,0,4,4,4,0,5,2008,4,68500,44.15880433163923
136,535106190,90,5,80.0,11600,1,2,0,1,2,2,0,11,3,4,2,6,5,5,44.27188724235731,1960,2,0,6,8,2,361.0,1,3,3,2,2,0,0,443.0,3,0.0,662.0,1105.0,4,2,1,3,1105,1169,0,2274,0.0,0.0,2,0,5,2,1,12,7,0,5,1,1960.0,0,2.0,480.0,2,3,2,0,0,0,0,0,0,4,4,4,0,1,2010,4,154300,44.27188724235731
2235,910201050,50,3,50.0,7288,1,2,0,1,2,1,0,1,0,4,3,1,5,7,43.87482193696061,2003,2,0,11,12,1,0.0,2,2,1,2,1,0,4,0.0,3,0.0,936.0,936.0,4,4,1,4,936,665,0,1601,0.0,0.0,2,0,3,1,1,6,7,0,5,6,1993.0,3,0.0,0.0,5,5,0,0,0,0,176,0,0,4,4,4,0,9,2007,4,129850,44.75488800120049
1993,902301130,70,3,35.0,4571,1,0,0,1,2,1,0,3,5,4,3,6,5,7,43.70354676682432,1950,2,0,6,8,1,0.0,1,3,1,2,2,0,1,168.0,3,0.0,448.0,616.0,4,4,1,4,616,616,0,1232,0.0,0.0,1,0,3,1,1,6,7,0,5,1,1920.0,0,2.0,480.0,1,1,2,280,0,143,0,0,0,4,4,4,0,6,2007,4,114000,44.15880433163923
367,527214050,20,5,63.0,17423,1,2,2,1,2,4,0,27,5,4,3,4,9,5,44.81071300481616,2009,5,0,11,12,3,748.0,3,3,5,4,2,0,5,1904.0,3,0.0,312.0,2216.0,4,4,1,4,2234,0,0,2234,1.0,0.0,2,0,1,1,3,9,7,1,3,4,2009.0,2,3.0,1166.0,2,3,2,0,60,0,0,0,0,4,4,4,0,7,2009,8,501837,44.82186966202994
1309,902300215,50,3,100.0,12665,1,0,2,1,2,1,0,3,0,4,3,1,5,8,43.76071297408213,1950,2,0,5,5,1,0.0,1,3,1,2,2,1,4,0.0,3,0.0,876.0,876.0,4,3,1,4,876,540,0,1416,0.0,0.0,1,1,4,1,1,7,7,1,3,1,1949.0,0,3.0,720.0,2,3,2,418,0,194,0,0,0,4,4,4,0,6,2008,4,153900,44.15880433163923
402,527425110,20,5,60.0,9000,1,2,0,1,2,0,0,11,5,4,3,4,4,7,44.395945760846224,2006,2,0,11,12,1,0.0,1,2,3,2,2,0,3,240.0,3,0.0,624.0,864.0,4,3,1,4,864,0,0,864,0.0,0.0,1,0,3,1,1,5,7,0,5,1,1986.0,0,2.0,576.0,2,3,2,200,0,0,0,0,0,4,1,4,0,7,2009,4,130000,44.78839135311738
1592,923203140,120,3,32.0,4500,1,2,0,1,2,0,0,12,5,4,4,4,6,5,44.68780594300866,1997,5,0,11,12,2,197.0,1,3,5,4,2,0,5,864.0,3,0.0,325.0,1189.0,4,4,1,4,1189,0,0,1189,1.0,0.0,2,0,2,1,1,4,7,0,5,4,1997.0,1,2.0,392.0,2,3,2,0,122,0,0,0,0,4,4,4,0,4,2008,4,160500,44.68780594300866
2409,528186110,120,5,48.0,6373,1,2,0,1,2,1,0,26,5,4,4,4,9,5,44.78839135311738,2006,5,0,6,8,2,572.0,3,3,5,4,4,0,5,415.0,3,0.0,1251.0,1666.0,4,4,1,4,1666,0,0,1666,1.0,0.0,2,0,2,1,2,6,7,1,3,4,2006.0,1,2.0,575.0,2,3,2,228,75,0,0,0,0,4,4,4,0,6,2006,8,310090,44.78839135311738
539,531371050,20,5,67.0,10083,1,2,0,1,2,1,0,13,5,4,3,4,7,5,44.75488800120049,2003,2,0,11,12,4,0.0,2,3,5,3,2,0,5,833.0,3,0.0,343.0,1176.0,4,4,1,4,1200,0,0,1200,1.0,0.0,2,0,2,1,2,5,7,0,5,4,2003.0,1,2.0,555.0,2,3,2,0,41,0,0,0,0,4,4,4,0,8,2009,4,184900,44.75488800120049
1940,535327200,20,5,70.0,13300,1,2,0,1,2,1,0,11,5,4,3,4,5,7,44.22668877499196,2000,5,0,5,5,1,0.0,1,3,3,3,2,0,0,377.0,3,0.0,551.0,928.0,4,2,1,4,928,0,0,928,0.0,0.0,1,0,2,1,1,4,7,0,5,4,1956.0,0,1.0,252.0,2,3,2,261,0,156,0,0,0,4,4,4,0,6,2007,4,132000,44.721359549995796
588,534129370,20,5,80.0,9600,1,2,0,1,2,1,0,16,3,4,3,4,5,5,44.37341546466758,1969,2,0,8,9,2,128.0,1,3,3,3,2,1,3,553.0,2,147.0,588.0,1288.0,4,2,1,4,1336,0,0,1336,0.0,1.0,2,0,3,1,1,6,7,1,1,4,1969.0,1,2.0,502.0,2,3,2,312,11,0,0,0,0,4,4,1,650,8,2009,4,163000,44.37341546466758
96,533210060,160,6,30.0,3215,1,1,0,1,2,1,0,21,5,4,4,6,7,5,44.76605857119878,2004,2,0,6,8,2,120.0,2,3,5,3,2,2,5,280.0,3,0.0,320.0,600.0,4,4,1,4,600,600,0,1200,0.0,0.0,2,1,2,1,2,4,7,0,5,1,2004.0,1,2.0,480.0,2,3,2,0,172,0,0,0,0,4,4,4,0,4,2010,2,155000,44.76605857119878
1187,534127210,80,5,35.0,11104,1,2,2,1,2,1,0,16,5,4,3,3,6,6,44.37341546466758,1969,2,0,6,8,1,0.0,1,3,3,2,2,2,5,828.0,3,0.0,599.0,1427.0,4,3,1,4,1427,0,0,1427,0.0,1.0,2,0,4,1,1,7,7,0,5,4,1969.0,1,2.0,516.0,2,3,2,0,0,0,0,216,0,4,4,4,0,5,2008,4,183000,44.37341546466758
2154,907280090,60,5,72.0,15295,1,2,1,1,2,2,0,18,5,4,3,6,7,5,44.67661580737735,2002,2,0,11,12,2,254.0,2,3,5,3,2,1,5,762.0,3,0.0,98.0,860.0,4,4,1,4,1212,780,0,1992,1.0,0.0,2,1,3,1,2,7,4,2,2,4,1996.0,1,2.0,608.0,2,3,2,225,32,0,0,0,0,4,4,4,0,6,2007,4,211000,44.74371464239419
550,531452260,60,5,70.0,9109,1,2,0,1,2,1,0,13,2,4,3,6,7,5,44.654227123532216,1994,2,0,11,12,1,0.0,2,3,5,3,2,0,2,36.0,5,596.0,122.0,754.0,4,4,1,4,754,786,0,1540,1.0,0.0,2,1,3,1,2,6,7,0,5,4,1994.0,1,2.0,495.0,2,3,2,140,32,0,0,0,0,4,4,4,0,10,2009,4,184000,44.654227123532216
811,906226100,90,5,64.0,7018,1,2,0,0,2,1,0,13,5,4,2,4,5,5,44.48595283907045,1979,2,0,8,9,1,0.0,1,3,0,5,5,4,6,0.0,6,0.0,0.0,0.0,4,2,1,4,1535,0,0,1535,0.0,0.0,2,0,4,2,1,8,7,0,5,4,1979.0,0,2.0,400.0,2,3,2,0,0,0,0,0,0,4,3,4,0,6,2009,4,118858,44.48595283907045
124,534403410,80,5,78.0,14112,1,2,2,1,2,2,0,11,5,4,3,3,5,7,44.31703961232068,1964,5,0,5,9,2,86.0,1,3,5,2,2,2,5,1014.0,3,0.0,138.0,1152.0,4,2,1,4,1152,0,0,1152,1.0,0.0,1,0,3,1,1,6,7,1,3,4,1964.0,1,2.0,484.0,2,3,2,227,0,0,0,0,0,4,4,4,0,4,2010,4,180500,44.31703961232068
1836,533206060,120,6,80.0,3523,1,1,2,1,2,1,0,21,5,4,4,4,8,5,44.78839135311738,2007,2,0,11,12,3,30.0,2,3,5,3,2,0,5,60.0,3,0.0,1081.0,1141.0,4,4,1,4,1151,0,0,1151,1.0,0.0,2,0,2,1,2,5,7,0,5,4,2006.0,2,2.0,484.0,2,3,2,0,60,0,0,0,0,4,4,4,0,2,2007,8,166000,44.799553569204235
779,905200350,80,5,88.0,15312,1,2,0,1,2,1,0,8,5,4,3,3,6,5,44.27188724235731,1960,5,0,5,5,2,54.0,1,3,3,2,2,2,1,588.0,3,0.0,550.0,1138.0,4,4,1,4,1138,0,0,1138,0.0,1.0,1,0,3,1,1,6,7,1,2,4,1960.0,1,2.0,480.0,2,3,2,0,0,0,0,140,0,4,2,4,0,3,2009,3,148000,44.27188724235731
1886,534276180,20,5,74.0,7450,1,2,2,1,2,1,0,11,5,4,3,4,5,5,44.22668877499196,1956,5,0,5,5,1,0.0,1,3,3,2,2,0,0,438.0,1,206.0,250.0,894.0,4,3,1,4,1074,0,0,1074,0.0,0.0,1,0,2,1,2,6,5,1,3,1,1966.0,0,2.0,396.0,2,3,2,0,72,0,0,0,0,4,1,4,0,1,2007,4,124000,44.22668877499196
1724,528186090,120,5,60.0,7313,1,2,0,1,2,1,0,26,5,4,4,4,9,5,44.77722635447622,2005,5,0,6,8,2,246.0,3,3,5,4,2,0,5,1153.0,3,0.0,408.0,1561.0,4,4,1,4,1561,0,0,1561,1.0,0.0,2,0,2,1,3,6,7,1,3,4,2005.0,2,2.0,556.0,2,3,2,203,47,0,0,0,0,4,4,4,0,8,2007,4,277500,44.77722635447622
2450,528358030,60,5,83.0,10019,1,2,2,1,2,1,0,25,5,4,3,6,8,5,44.66542286825459,1995,5,0,11,12,2,397.0,2,3,5,3,2,0,3,527.0,3,0.0,815.0,1342.0,4,4,1,4,1358,1368,0,2726,0.0,0.0,2,1,4,1,2,9,7,1,4,4,1995.0,1,3.0,725.0,2,3,2,307,169,168,0,0,0,4,4,4,0,6,2006,4,350000,44.66542286825459
1013,527214030,20,5,53.0,15401,1,2,2,3,2,4,0,27,5,4,3,4,9,5,44.76605857119878,2004,5,0,11,12,2,296.0,3,3,5,4,2,3,5,1337.0,3,0.0,547.0,1884.0,4,4,1,4,1884,0,0,1884,1.0,0.0,2,0,2,1,3,7,7,1,3,4,2004.0,2,3.0,670.0,2,3,2,214,76,0,0,0,0,4,4,4,0,9,2008,4,387000,44.76605857119878
2084,905476170,30,5,58.0,9098,1,2,2,1,2,1,0,5,5,4,3,4,4,7,43.81780460041329,2002,2,0,5,5,1,0.0,1,3,1,2,2,1,3,348.0,3,0.0,180.0,528.0,4,4,1,4,605,0,0,605,1.0,0.0,1,0,2,1,1,5,7,0,5,6,1945.0,3,0.0,0.0,5,5,0,0,0,144,0,0,0,4,4,4,0,7,2007,4,86000,44.74371464239419
1184,533350120,20,5,103.0,16280,1,2,0,1,2,1,0,23,5,4,3,4,8,9,44.45222154178574,2007,2,0,11,12,1,0.0,3,4,3,3,3,1,5,1044.0,2,382.0,0.0,1426.0,4,4,1,4,1671,0,0,1671,1.0,0.0,3,0,3,1,3,6,7,1,3,4,1976.0,1,2.0,550.0,2,3,2,280,90,0,0,0,0,4,1,4,0,5,2008,4,290000,44.799553569204235
728,902477130,30,2,72.0,9392,1,2,0,1,2,2,0,1,5,4,3,4,3,3,43.58898943540674,1950,1,0,2,1,1,0.0,1,1,3,1,2,0,4,0.0,3,0.0,245.0,245.0,4,2,0,4,797,0,0,797,0.0,0.0,1,0,2,1,1,5,7,0,5,6,2003.0,3,0.0,0.0,5,5,0,0,36,94,0,0,0,4,4,4,0,9,2009,4,44000,44.15880433163923
950,914474070,60,5,71.0,12209,1,2,2,1,2,4,0,12,5,4,3,6,6,5,44.73253849269008,2002,2,0,11,12,1,0.0,1,3,5,4,2,0,3,690.0,3,0.0,114.0,804.0,4,4,1,4,804,1157,0,1961,1.0,0.0,2,1,3,1,2,7,7,1,2,5,2001.0,2,2.0,560.0,2,3,2,125,192,0,0,0,0,4,4,4,0,6,2009,4,215000,44.74371464239419
2524,534125210,190,5,79.0,13110,1,2,2,1,2,2,0,16,4,2,0,4,5,6,44.40720662234904,1972,2,0,9,10,2,144.0,1,3,3,3,2,0,5,962.0,3,0.0,191.0,1153.0,4,4,1,4,1193,0,0,1193,1.0,0.0,2,0,2,1,1,6,7,0,5,4,1972.0,2,2.0,501.0,2,3,2,140,153,0,0,0,0,4,2,4,0,7,2006,4,146500,44.40720662234904
2513,533223080,160,6,75.0,2651,1,2,0,1,2,0,0,21,5,4,1,6,7,5,44.721359549995796,2000,2,0,6,8,1,0.0,2,3,5,3,2,0,5,641.0,3,0.0,32.0,673.0,4,4,1,4,673,709,0,1382,1.0,0.0,2,1,3,1,2,6,7,0,5,1,2000.0,0,2.0,490.0,2,3,2,153,50,0,0,0,0,4,4,4,0,4,2006,4,165000,44.721359549995796
2028,903427040,50,3,60.0,8520,1,0,0,1,2,1,0,3,0,4,3,1,6,7,43.77213725647858,1950,2,0,4,6,1,0.0,1,2,1,2,2,0,0,168.0,1,546.0,0.0,714.0,3,2,0,4,1664,862,0,2526,0.0,0.0,2,0,5,1,2,10,7,1,3,1,1916.0,0,1.0,216.0,2,3,2,88,15,0,0,0,0,4,1,4,0,8,2007,5,136000,44.15880433163923
2309,526303060,20,5,42.0,39384,1,2,2,2,2,4,1,11,5,4,3,4,6,6,44.23799272118933,1957,2,0,5,5,3,902.0,1,3,3,3,2,3,3,1110.0,3,0.0,595.0,1705.0,4,4,1,4,1390,0,0,1390,1.0,0.0,1,1,1,1,3,4,5,2,3,4,1957.0,0,2.0,550.0,2,3,2,0,189,0,0,0,0,4,4,4,0,10,2006,4,252000,44.23799272118933
51,528188120,160,5,36.0,2628,1,2,0,1,2,1,0,26,5,4,1,6,7,5,44.75488800120049,2003,2,0,11,7,3,106.0,2,3,5,3,2,0,4,0.0,3,0.0,764.0,764.0,4,4,1,4,764,862,0,1626,0.0,0.0,2,1,2,1,2,6,7,0,5,5,2003.0,1,2.0,474.0,2,3,2,0,27,0,0,0,0,4,4,4,0,6,2010,4,175500,44.75488800120049
699,902106010,70,3,57.0,6406,1,0,0,1,2,1,0,3,5,4,3,6,5,6,44.034077712607996,1950,2,0,5,5,1,0.0,1,3,1,2,2,0,3,421.0,3,0.0,269.0,690.0,4,2,1,3,868,690,0,1558,0.0,0.0,1,1,3,1,1,7,7,1,3,1,1939.0,0,2.0,400.0,2,3,2,0,36,0,0,182,0,4,2,4,0,10,2009,4,150000,44.15880433163923
1881,534252110,20,5,53.0,12342,1,2,2,1,2,1,0,11,5,4,3,4,5,5,44.27188724235731,1978,5,0,5,5,1,0.0,1,3,3,2,2,0,4,0.0,3,0.0,978.0,978.0,4,2,1,4,1422,0,0,1422,0.0,0.0,1,0,3,1,1,6,5,1,2,4,1960.0,1,1.0,286.0,2,3,2,0,0,36,0,0,0,4,1,1,600,8,2007,4,139900,44.474711915874174
1345,903232090,50,3,52.0,6240,1,2,0,1,2,1,0,4,5,4,3,1,5,7,43.93176527297759,1992,2,0,6,8,1,0.0,1,3,5,2,2,0,4,0.0,3,0.0,1078.0,1078.0,4,2,1,4,1128,445,0,1573,0.0,0.0,2,0,3,1,1,8,7,1,3,1,1930.0,0,2.0,360.0,2,3,1,0,0,0,0,0,0,4,4,4,0,6,2008,4,162900,44.63182720884279
166,535457010,20,5,87.0,10000,1,2,2,1,2,2,0,11,5,4,3,4,6,6,44.294469180700204,1962,5,0,5,5,2,261.0,1,3,3,2,2,0,4,0.0,3,0.0,1116.0,1116.0,4,2,1,4,1116,0,0,1116,0.0,0.0,1,1,3,1,1,5,7,0,5,4,1962.0,0,2.0,440.0,2,3,2,0,0,0,0,385,0,4,4,4,0,2,2010,4,160000,44.294469180700204
781,905228050,20,5,83.0,9000,1,2,0,1,2,2,0,8,5,4,3,4,2,2,44.12482294582042,1950,2,0,5,5,1,0.0,1,3,0,5,5,4,6,0.0,6,0.0,0.0,0.0,4,1,0,4,660,0,0,660,0.0,0.0,1,0,2,1,0,5,4,0,5,6,1974.0,3,0.0,0.0,5,5,0,0,0,100,0,0,0,4,4,4,0,6,2009,4,63900,44.15880433163923
379,527354200,20,5,80.0,11088,1,2,0,1,2,1,0,16,5,4,3,4,6,5,44.474711915874174,1998,2,0,8,9,2,144.0,1,3,5,2,2,0,3,832.0,3,0.0,308.0,1140.0,4,3,1,4,1707,0,0,1707,0.0,0.0,2,0,3,1,1,7,7,1,2,4,1978.0,2,2.0,479.0,2,3,2,0,0,0,0,0,0,4,4,4,0,5,2009,4,184000,44.69899327725402
2818,908102320,20,5,134.0,17755,1,2,0,1,2,1,0,5,5,4,3,4,5,4,44.26059195266146,1959,2,0,8,10,2,132.0,1,3,3,2,2,0,1,176.0,3,0.0,1290.0,1466.0,4,2,1,4,1466,0,0,1466,0.0,0.0,1,1,3,1,0,6,7,2,3,4,1959.0,2,2.0,528.0,2,3,2,0,140,0,0,100,0,4,4,4,0,11,2006,4,149900,44.26059195266146
1168,533215020,120,6,59.0,4765,1,2,2,1,2,1,0,21,5,4,4,4,9,5,44.721359549995796,2000,5,0,6,8,2,260.0,2,3,5,3,2,2,5,1027.0,3,0.0,587.0,1614.0,4,4,1,4,1638,0,0,1638,1.0,0.0,2,0,2,1,3,5,7,1,2,4,2000.0,2,2.0,495.0,2,3,2,230,68,0,0,0,0,4,4,4,0,7,2008,4,300000,44.721359549995796
1396,905226110,190,5,86.0,10532,1,2,0,1,2,2,0,20,5,4,3,4,5,3,44.27188724235731,1960,3,1,9,10,3,275.0,1,3,3,2,2,1,0,988.0,3,0.0,0.0,988.0,4,3,1,4,1721,0,0,1721,1.0,0.0,2,0,3,1,1,7,3,2,2,2,1960.0,0,2.0,626.0,2,3,2,50,84,0,0,0,0,4,4,4,0,12,2008,4,145000,44.27188724235731
838,907130100,60,5,65.0,15426,1,2,2,1,2,1,0,18,5,4,3,6,6,5,44.68780594300866,1997,2,0,11,12,1,0.0,1,3,5,3,2,0,5,821.0,3,0.0,107.0,928.0,4,4,1,4,928,836,0,1764,1.0,0.0,2,1,3,1,2,7,7,0,5,4,1997.0,1,2.0,470.0,2,3,2,276,99,0,0,0,0,4,2,4,0,8,2009,4,231500,44.68780594300866
1492,908127120,30,5,63.0,13907,1,2,0,1,2,1,0,5,5,4,3,4,5,6,44.04543109109048,1969,2,0,7,7,1,0.0,1,3,3,2,2,0,1,290.0,3,0.0,706.0,996.0,4,4,1,4,996,0,0,996,1.0,0.0,1,0,3,1,1,6,7,1,3,6,1978.0,3,0.0,0.0,5,5,2,144,0,0,0,0,0,4,4,4,0,7,2008,4,108000,44.37341546466758
637,535178040,20,5,70.0,8750,1,2,0,1,2,1,0,11,5,4,3,4,5,5,44.22668877499196,1956,2,0,10,11,1,0.0,1,3,3,2,2,0,0,435.0,0,202.0,565.0,1202.0,4,2,1,4,1202,0,0,1202,0.0,1.0,1,0,3,1,1,6,7,0,5,4,1956.0,1,1.0,304.0,2,3,2,0,35,120,0,0,0,4,1,4,0,11,2009,3,120000,44.22668877499196
1826,532377140,20,5,73.0,9945,1,2,2,1,2,1,0,8,5,4,3,4,5,5,44.28317965096906,1961,5,0,5,5,2,57.0,1,3,3,2,2,0,0,827.0,3,0.0,161.0,988.0,4,2,1,4,988,0,0,988,1.0,0.0,1,0,3,1,1,5,7,0,5,1,1963.0,0,2.0,572.0,2,3,2,0,0,0,0,0,0,4,4,4,0,10,2007,4,128500,44.28317965096906
173,902106140,30,3,56.0,8960,1,0,0,1,2,1,0,3,0,4,3,4,5,6,43.89760813529594,1950,2,0,7,7,1,0.0,1,3,3,2,2,0,4,0.0,3,0.0,1008.0,1008.0,4,3,1,3,1028,0,0,1028,0.0,0.0,1,0,2,1,1,5,7,1,3,1,1927.0,0,2.0,360.0,2,3,2,0,0,130,0,0,0,4,4,4,0,3,2010,4,115000,44.15880433163923
715,902301080,50,3,50.0,3500,1,0,0,1,2,1,0,3,5,4,3,1,5,7,44.12482294582042,1950,2,0,2,1,1,0.0,1,3,3,2,2,0,2,312.0,3,0.0,408.0,720.0,4,2,1,4,720,564,0,1284,0.0,0.0,1,1,2,1,1,5,7,0,5,1,1948.0,0,1.0,240.0,2,3,2,0,35,0,0,0,0,4,0,4,0,4,2009,4,110000,44.15880433163923
1183,533350090,60,5,67.0,24572,1,2,2,1,2,4,0,23,5,4,3,6,9,3,44.46346815083142,1977,1,0,5,5,2,1050.0,2,2,3,3,2,0,5,410.0,3,0.0,584.0,994.0,4,2,1,4,1599,1345,0,2944,0.0,0.0,2,2,3,1,2,9,7,1,3,4,1977.0,1,3.0,864.0,2,3,2,140,70,16,0,0,0,4,4,4,0,6,2008,4,150000,44.46346815083142
